Image_name,ocr_text,caption
train0873.jpg,আমীরদেয়াসবযুক্তিপরামশ তোরেআমিজনদিছি ন্তিণমররেজ দিছতবলীআম্মু,arafed school bus on tracks with a school bus in the background
train0874.jpg,বাবা ন্যূড আর্ট সিম্পানন্দ* LalaliMeme ছালালমিমস্য পিরিয়ডাকবিতা*,a picture taken from a video of a man shaking hands with a woman
train0875.jpg,আপনাব মতামত ধার উগর হিমুরর়ি: CIYNIWS IINTERACIIVE DIGITALMEDIA lH[A[x][A] জাতীয় পাঠ্যবইয়ে ইসলামবিরোধী' নেই: শিক্ষামন্ত্রী কিছু,there are three men in suits and ties standing in a room
train0876.jpg,সেবিস্টার ফাইলাল সে তো একবিরভীধিকারনাধ খবরঃ ভালুকের যৌবন ফুরিয়ে যাচ্ছে সঙ্গীর দেখা নেই! ও ওদের যৌবন ফুরানো চোখে লাগে ; ? আর আমাদের যৌবন যে ফুরিয়ে যাচ্ছে?,arafed picture of a man in a blue shirt sitting in front of a cage
train0877.jpg,ইডিরতিলব নিয়ে একটা প্রশ্ন করতে পারি?! করে ফেল্ুন. বলছিলাম দেখা করতে কিংভাইপো একা যারঃ নাকি সাহেশালীকেও নিয়েযাবে?!,a man with a mustache and a mustache in a funny way
train0878.jpg,আজকে মনে হয় বাবা ফোনটা নিয়েই আসবে BANCLA URক তারপর সারারাত প্রেম করবো,arafed picture of a woman talking on a cell phone
train0879.jpg,"When you die and realize that ypu don't have to return your friend's ""৫oo টাকা"" anymore ৫৮৮y ll৮",arafed man with a mustache and a moustache on his face
train0880.jpg,"NUPAN ^E৮3 ছেলের ৯৯% ভালো, শুধুমাব K Pop শুন আর কি!",a close up of a person sitting on a couch in a living room
train0881.jpg,Liton das seeing WI scoring a target not big enough to complete his 100 NUPANI শানদাচ,arafed man in a vest and a plaid shirt sitting next to a man in a vest
train0882.jpg,ডিপ্রেশনে থাকা অবস্থায় কুরআন তিলাওয়াত শোনার পর* ডিপ্রেশন: [ocPEvotwr Nahid এবার যেতেছিবে,a close up of a person standing in front of a tv
train0883.jpg,গুররমবুরমগলি দেও দেয়া আরমি পাশের ঘরেথেেকে আব্বু',a close up of a person on a television with a hand up
train0885.jpg,[452ত6(8 0)E[s60] পড়তেছ! 06]2^ TAREBAU; cHHajlakibaifakl taiilaktbaintlTallilaki কিরে তুই পরস ক্যারে দেখস না বাংলাদশের খেলা চলতেছে! বৃষ্টি বৃষ্টি,a picture of a woman is talking to a man in a room
train0886.jpg,"[|9 পসক্স্য নির্বাচনী পোস্টার মিম'স ব্রাংলা ,LL|",arafed man and woman standing in a hallway with a plant
train0888.jpg,@ ABPANANDA লভজনক রাষ্ট্রায়ত্ত্ব সংস্থাগুলি কেন বিক্রি করছে সরকার? লোকসভায় সরব নুসরত জাহান গস৫ I[E& বলছি টিকটক ম্যাডাম যাকে বেচেছে তার সাথেই পিসি মিটিং করছে,a woman with a man in a green shirt and a man in a black shirt
train0889.jpg,দিদি ডাইপোর জুঁটিকে হারালোর একটাই রাস্তাবিজেপি' MEHIS আরবিজেপিমনইতএমূল,a picture of a man in a white shirt and a man in a white shirt
train0890.jpg,WIEBI] দেখতে দেখতে জানুয়ারী মাস শেষ হইয়া গেলো কি হইল এইডা !! সেই দিননা থাটি ফার্স্ট নাইট করলামী ! RUHIL সাব,a picture of a man in a blue shirt is looking at something
train0891.jpg,Leii $ ]IS/LIICLIBAJIIBII) পোশাক্যয়ার যার কিন্তু_পানি; সবার c০ Liits? Rarong,"arafi bhiya, bhiya bhiya, bhiya bhiya, bhiya bhi, bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi bhi, bhi, bhi, bhi, bhi bhi, bhi bhi, bhi, bhi, bhi, bhi bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, bhi, and other, bhi, bhi, bhi, and other, bhi, and others, in a group of, in a group of various, in a group of various, in various, in various poses, in various poses, in various poses, in various poses, in various poses, in various poses, in various poses, in various poses, in various poses, in various poses, in various, in various, in various, in various, in various, in various, in various, in various, in various, in various, in various"
train0892.jpg,4:`| দরীত পুকুরকোটাতেোচান?তাহাল তেনোমূল করুন তারপর দুর্নীতির সব প্রমাণ পুকুরে ফেলেদিন IIIIIS বাস কেল্লাফতে 0,a picture of a man in a blue shirt is standing in front of a blackboard
train0893.jpg,ডম্প (29{[335{{08 [[_^! 00 2|5 দেশ বিদেশে থাকা উদ্ভাসের সাবেক শিক্ষার্থীগন 4[6837 [= |112311461334,a picture taken from a movie showing a man talking on a cell phone
train0894.jpg,3 মেয়়েটির মুখে গন্ধ ছিলো ছেলেটার কাছে ট্রুথপেস্ট ছিলো আর এই নিয়েই তৈরি হচ্ছে Closcup কাছে আসার গল্প ঢেল্লাস gebookcom দEIE '298g[=9 5]9 ক্যারে ললlশ facebo l9oga3&} ৫IEc,a poster with a picture of a man and woman in glasses
train0895.jpg,] ]ive10 @ ৪0ভৌeট্য ?4;7 মেখানে আমিযাই বলি পোলাপাইন বিশ্বাস করে না /,there is a woman covering her face with her hands in front of a city
train0896.jpg,লোকলজ্জা নয় গর্বের সাথে বলছি গ3I330 UO স্কুল জীবনে কখনো স্কুল ফাকি দিয়ে কোথাও ঘুরতে যাই নাই 41632354[8[&},a man with a beard and a beard in a black and white photo
train0897.jpg,আমি ঠিক মতো খাওয়া আগেই_বাহর দাওয়া কার য বলে একক্ট বগগরইপিবৎজির রাগারাগি করা আম্মু খয়ে তসা আমি Abnormal Memes Far Depressed Kids,there are two pictures of a woman eating a cat and a woman pointing at a cat
train0898.jpg,যখন পরীক্ষার রেসাল্ট ভালো পর মনে পড়ে যায় যে আসল রেসয়ল্ট দেওয়া হবে হাশরের ময়দানে : 42312,a close up of a person with a smile on their face
train0899.jpg,"ভোটের দিন রমজানের উপোস করব; 2 মিমির ঘোষণায় তুমুল হাততালি দিচ্ব প্রশতিনিশি. দগ্ষিশ ২৪ পরগনা: ভোঢের মমশশনত পেতববেশ্ মনেশ মযোে কশাবে ঢুঃে মেরেতে হর তাপিণড {889 অপশন প্রধfিf ডসয ঢালভতেম ডাষশবদরতাবত? সোওসা :প প্রাসণে সংগাগণু সেপেন বমেঃ ঠেললেন আাগানী ১১ নে ভোটেব দিন ক্বসানের উপোস চলবো আরাপনঞে:ত পিডযদিন ভ্রািওডপোস  কব! মিেলে ভাপন-ন সগেংতাভাঃবা এরগা সেনাবপঘ সিতম সমল গততাসি_শিযেশাগত প্রানযা শিনিবনেন; শমতা শশঁপাধ্যাতেন সণগযেসশনংপতপসলে মানা ততচাবন পাডঃপুর্র পপরিধানপর্ভ: পেননশ মশো এ: সেোওলা তোট যাচেশাতিপুরণম্য় সেংমা মং পেকেপগনা উডিয়েশাতি পরতা দেন নিরনিী:িনিপভা  পঃ রোঙ শোবে প্ংশ মেনিন] মোলা ছিপ চেপে দুর্মপত্ত পংশতিনি প্রচানে মানা শণe ম4াবেমনা কমসেব মতিসী; পুষপ্যশশরিশোন্-িশেোগ তে পরপত=নানাটিনিও:সেও য9 মেড়ে 747839 ভ কসশ *রম! হেড হেওমুল ছূডে দেনো এশিত: সিশিত পপ্ঠী িতশশ্ববু তচর্শ রশলে ১১৩দz এার্বেন সিশেন ৫েে পচাশ '4 মরনা িনেশাডে ৪০শ ১১২ম""শ পসা লানেনা ন'৭ানপব OVO১P0 MEMES মশান! ঔরসভিনিষপাও সাগশমনশসগাতনতসর 154 আর(ততরীবিলিস ধর্মনিয়ে রজনীতিকরেশুঘুমৌদি",a picture of a newspaper article with a picture of a man in a crowd
train0900.jpg,কীলজাটা পুডে যাক রোকেয়া তুই ডালো থাক HElLMEME NY,a man smoking a cigarette in a yellow shirt with a new york t - shirt
train0901.jpg,"দোস্ত! আমার নামতো লাল মিয়াী কিন্তু ভূলে id কার্ড তে বাল মিয়া আসছে ফইন্নি ডালতো, এবার নির্বাচন অফিসে গিয়ে বল [] ""স্যার; { আমার বাল কেটে লাল করে দিনা",a man with glasses and a yellow shirt is smiling
train0902.jpg,দয়াল বাব গাজা খাব ঘরে বসে খাও পাবলিক প্লেসে সাইসা কেুেন গজার পিনিক লও বাবাবে .. নীলাদ্রী,a close up of a person sitting at a table with a microphone
train0903.jpg,বিন্দুবাসিনী সরকারি বালিকা উচ্চ বিদ্যালয় Tangaila Sarcasi গালস স্কুল,there is a man in a red jacket talking on a cell phone
train0904.jpg,"বিযে করা এতটাও জরুরি হয়ে গেছে কারো? জরয়ী - বিণরাহ Eruale Eনয6 {414[2#3= Eenelea ESa 613!4""17= TETI e?!ঝকি",a picture of a van with a bunch of flowers on it
train0905.jpg,যখন কোনো ফ্রেন্ড বলেঃ- পড়তে বসমু বায় / IlnC: #নীলাদ,a close up of a person holding a microphone in front of a crowd
train0907.jpg,UEL 06y ExEs TANE[ 7[!0 LAU[ {UE: IIN৫L IIINCLচ 47?1 89 BHINLUESh UINCLEDETE BEINIIADE3SI ZY|I[$/ UICIADES: BAINIIDEy JAINLAUISE ব্রো; পৃথিবীর উচ্চতা কতঃ ৭@মিটার IIEIE 103 [||65 TIINE[E TNC' LAUEE IE: IINCL |89 [90 BHINLUBh WINCLADR} BEWNIIADISI A6[IID[$/ QIICLAUE ' BANIAEy 3AINLAU3SI #7< Cuzsyou%re0ur Howঔ worldlbro ব্রো: BINCL;,a picture of a man in green shirt standing next to a group of men
train0908.jpg,Iomino $ pizza right now : 1১০ ৬৮3],arafed image of a man with a blue shirt and a blue tie
train0909.jpg,আপার প্রাইমারির প্যানেলের জন্য অপেক্ষারত চাকরিপ্রার্থী M{^[8 কুচুটে,a picture taken from a window of a skeleton hanging in front of a window
train0910.jpg,একটা প্রশ্ন ছিল খেলা হবে' স্লোগান দিয়ে তরুণ প্রজন্মকে পথে নামানোর মানে কি!? নতুন কেষ্ট বিষ্টু তৈরি করা; যারা নিজেরা ২৫% রেখে দলকে ৭৫% দেবে,a picture taken from a movie showing a man with a mustache and a mustache
train0911.jpg,Pavan singh: তৃণমূলে যাচ্ছেন না অজুন-পুত্র বিজোপর প্রতি সং' পবন Eir['7 ELANELAUICITEL OCICEERILz0Z ছেলে ঘুরিয়ে বাপকে বেঈমান বললো] সিং,two pictures of a man with a mustache and a mustache on his face
train0912.jpg,এেমনমাথায়বেেযদিো সারাজীবনহলুদএবং লালগেন্দা্ফলজ্যাকলিন কমলা গ্ন্দাফলদেখে আসাআমি @Bengali_thug_lifc,a close up of two pictures of a woman with a cat
train0913.jpg,১কিরে এত দেরি হলো কেন আসতে? ২ আরে এই ভিতুর ডিম বের হতে লেট করছে ৩.আমি মোটেও ভিতু না CIahian82 ৪.এই পটকা হাতে ফুটাতে পারলে তোকে আর কেউ বলবে না পটকা হাতে ফুটানোর পরঃ ৫.হ্যা বন্ধু তুই ভিতু না তুই একটা বলদ ভিতু,a cartoon of a doge wearing a hat and glasses
train0914.jpg,নতুন কলেজে উঠা বিদ্যমান আমার প্লেবয় বহ্ুঃ M%ku,a close up of a person in a yellow jacket leaning against a tree
train0915.jpg,[OUIRIIROURUIE স্যএমর ছাগলিনপডছ থাপ্ড় দিয় দীত ফালায় দেবো ছাগল ডিম পড়ে নাI রগকরছেন কেেনস্য] KEU AMARE BACHA অIর মুরেগীর নাম ছাপলীৎ,a picture of a child is laughing and holding a baby
train0916.jpg,"< "")&/ $৫ E' "" এতু টাকা দিয়া `ILO কিনলাম 7<""24` ৫5' 6,-: ঢংদ= কিন্তু মোবাইলে তো রেডিও নাই",a couple of pictures of a man and woman talking on a cell phone
train0917.jpg,জেনারেটর ছবিতোলা যায় libait off laaa falibailori laan faki bailot kalaki bailo [ n:a faki bailo  1ন7s bajl ;68| Tl[ Jaaale জেনারেটর দিয়ে ছবি তোলা pail ofl Jaaa $৯1eB আর ক্যামেরা দিয়ে প্রিন্ট করা হয় ঠিকনা! দিয়ে [OMfpAR,a picture taken from a facebook page of a man with a sign in his hand
train0918.jpg,হিন্দি ছবিতে অভিনয় করতে আপনার কাছে কোন কাজটি সবচেয়ে বেশি কঠিন মনে হয়? {tv জামাকাপড় পডে অভিনয় করা l৮ge kkuski kereeceeeee,a man and woman sitting on a couch with a caption of a man and woman
train0920.jpg,"ZEE 24 GHANTA অতিরিক্ত শূন্যপদ তোর হয় ব্রাত্য Mamata Banerjee Suvendu Adhikari: বিধানসভায় বসুর নির্দেশে' , দাবি শিক্ষাসচিবের বিজেপি বিধায়কদের নিয়ে মুখ্যমন্ত্রীর ঘরে শুভেন্দু . দ]:M[8 ক্রিয়ার সাথে সাথেই প্রতিক্রিয়া কুচুটে ঘটে",there are two pictures of a man and a woman in front of a building
train0921.jpg,৪টি জিনিস যা মানুষের রিজিক বৃদ্ধি করে তাহাজ্জুদ নামাজ দান করা #aRHAVAHদচ্ ৪Dগ১ V0 আল্লাইকে রেশি তওবা করা বেশি স্মরণ করা,a picture of a poster with a picture of a person holding a coin
train0922.jpg,fb com faizlamikorbi কিরে তোর বাবা না দাঁতের ডাক্তার? তোের ভাই দাঁত ছাড়া জন্ম নিলো কেন? Faizlami korbi? তোের বাবাও তো দর্জি তাইলে তোর ভাই লেংটা জন্ম নিলো কেন?,a picture of a baby crying with a caption of a joke
train0923.jpg,যখন আপনি কালকে ঈদ ভেবে বন্ধুদের সাথে চিয়ার করতে থাকেন কিন্তু পরে জানতে পারেন কালকে নয় পরশু #MyjLuchingjMemes ঈদ;,a picture of a man with a microphone and a picture of a man with a microphone
train0924.jpg,গ্রীষ্মের দেয় এইটুকু Ibge Err আর পড়ী দেয় এতগুলো ছুটি kkuskii kereeereeee,a picture of a man pointing at a woman in a dress
train0925.jpg,এসএসসি তে ফেল করার পর যখন ব্যাটারি চালিত রিক্সা কিনতে চাই আব্বু @SAAD ৫া বাপরে শখের তো কমতি নাই,a close up of a person laying on a ground with a ball
train0926.jpg,"ব্রাজিলের জার্সি হলূদ; 9"" তাই তরকারীতে হলুদ খাওয়া ছাইড়া দিছি! বিয়া বাডির প্যান্ডেল নীল-সাদা হইলে [h8 1?!! ওই বাড়িতে দাওয়াত না! খামু",a man with a beard and a smile on his face
train0928.jpg,"বিজয় মালিয়া নিরব মোদী, মেহুলভাই সবাইকে পগার পার করে আমিও বিদেশ ভ্রমণের জন্য রোড হাচ্ছ > $ কুচুটে",a cartoon of a man holding a green arrow and a bag of garbage
train0929.jpg,ভয়ানক অনুভব করার সময়* রাতুল *আয়াতুল কুরসি পড়ার পর আমার সাহস #আয়াতুল পডার আগে আমার সাহস কিছু কুরসি,there is a white chess piece sitting in front of a mirror
train0930.jpg,"< Abhishek Banerjee: 'টেবিলের তলায় লুকোচ্ছে পুলিশ' , ত্রিপুরায় পৌঁছে মন্তব্য অভিষেকের IELES বলছিলাম ভাইপো থানাটা চেনা চেনা লাগছে কী!?",a close up of a person sitting in a chair with a microphone
train0931.jpg,সেকুলার লিবারেল হিন্দুদের সাহায়্য করছ আমি চাড্ডি নই সাহায্য করছি অগ্নিপথের প্রতিবাদে ভাঙচুর হওয়া সরকারি সম্পত্তি দেখতে,a man holding a baby in his arms with a caption in the background
train0932.jpg,বিজেপি মুখপাত্র তাজিন্দর পাল বাগা:- যারা হিটলারের মতো আচরণ করবে; তাদের মৃত্যুও হিটলারের মতো হবে হিটলারকে আদর্শ হিসেবে মেনে চলা আরএসএস:-,a close up of a person wearing a fake face mask
train0933.jpg,IখIVILII [IIEIIBEIIIUIEE] আমার মনের মাঝে তুমি FBJGUM/ETOKHUSHI হারামি তাইলে কোণায় কাকে লুকাইয়া রাখছো??,a couple of people that are talking to each other
train0934.jpg,মশাই আমাদের পিসির কতো ট্যালেন্ট জানেন? প্রতিদিন ১০০ বার করে নাচান এটা শুনেই তো ফিফা ব্যান করে দিয়েছে ফুটবল,a close up of a person sitting at a table with a plate of food
train0935.jpg,পিসি পার্থর দুর্নীতির ব্যাপারে কিছুই জানতেন না! ওনার পক্ষে এই দুর্নীতি মেনে নেওয়া সম্ভব নয়া পিসির ব্যাপারটাই তো আলাদা ওঁর ঘরের খাটের তলা থেকে টাকা উদ্ধার হলে বিশ্বাস করতে হবে. খাটের তলাটা দুর্নীতিগ্রস্ত; উনি কিন্তু সৎ,a close up of a person sitting at a table with a plate of food
train0936.jpg,"Keu amare Bacha ভেঙ্গে মোরঘরের চাবি,নিয়ে যাবি কে আমারে? চাবি ভাঙলে তালাখুলুম কেমনে? ৩Bocho @mace _Zeu",a couple of pictures of a man and woman sitting at a table
train0937.jpg,পোস্ট করেছে : Posted on @skbhaijaan Sharechat বলতো; পশ্চিমবঙ্গের কোন সেতুটা সবচেয়ে সুরক্ষিত? কি রেবল] বল! $ু পারলিনা তাঃ ILLIS দ্বিতীয় হুগলী সেতু; পিসি ওটা দিয়েই নবান্ন যায়া #রাজনৈতিক_ট্রল CETT Cr Google Play,a picture of a man in a pink shirt and glasses talking on a cell phone
train0938.jpg,"#ছাত্রী স্যার, আপনি কি আমার চোখের দিকে তাকিয়ে একবারও বুঝতে পারেননা, ঐ চোখ দুটোতে কি লেখা আছে? 5"" #স্যার বছর হয়ে গেল, এখনো তোর হাতের লেখাই ঠিকমত পারলাম না; আর চোখ fakibajl Iomidars বুঝতে",a couple of pictures of a man and woman laughing and laughing
train0939.jpg,আমরা কারা? আমরা বাংলা জাতীয়তাবাদী আমরা কী চাই? অবাঙালিদের প্রভাবমুক্ত বাংলাা মারাঠি তামিল ইত্যাদি আমরা করবো? জাতীয়তাবাদীদের মতো হবো| imrgflip com,a cartoon picture of a comic strip with a picture of a person screaming
train0940.jpg,আলেমদের জঙ্গি বানানোর পর নামাজ পরি CT 0 'TPANSNATIONAE DHAKAETETROPOLITAN POLICE আপনে তো চ্যালচ্যালাইয়া বেহেস্তে যাবেন TERRORISM COUNTER,a close up of a person sitting on a couch with a man
train0941.jpg,পাকিস্তানি বিরিয়়ানি খওয়ার স্বপ্ন স্বপ্নইরেয়ে গেল Jejaw,there is a man that is eating a large plate of food
train0942.jpg,9 আমি তোমাদের ম্যাট্রিক্স শিখাবো BAALA সচ যা শিখবো ভাবছিলাম 5 For A and B -5 5 5 AB 2 ! ][ -5 1]_[ 5 আসলে যেই ছাতার মাথা শিখলাম 5 13 BA -5 1 1   = ' -3 g আজকেoLL BIII O০০ 1L> ঘ & g BIII ILDLL 2A|,a picture of a picture of a woman and a man with a face
train0943.jpg,"968 মবব হাসপাতালে নিয়ে যাওয়া হল মানিককে |31683103{1860[ 1[[51[8$ r| |{[ 666 ওসব করে কোনো লাভ হবেনা মানকে, আমি নিজের অভিজ্ঞতা থেকে বলছিল",arafed image of a man in a wheelchair being interviewed by a man in a vest
train0944.jpg,"বাচচ ফ্লোরে পরে গিয়ে ব্যথা পাবার পর! আম্মুঃ ঠুস ঠুস, এইয়ে ফ্লোররে মাইরা দিছি বাচ্চাঃ ফ্লোরঃ",a close up of a person wearing a vest and a tie
train0945.jpg,ক্রিকেট খেলার সময় যখন অন্ডকোষ ৭ বল পরে |341# MEME,a close up of a person with a surprised look on their face
train0946.jpg,THE ULTIMATE LIFE CYCLEMOST OF THE BANGLADESHI PEOPLE BANIIL 0!0 (8 (2c৮ (%[ (-599) NIbr GRADUATIONAT JOB AT WEDDINGAT 24 25 26 THENWAITIN BABYAT RETIRMENTAT AN EXPENSIVE HOSPITAL 30 60 FOR THELAST BREATH 1`[239),arafed image of a poster with a few different pictures of people
train0947.jpg,ZEE২৪ ঘণ্টা Nadda In Bengal: ইউক্রেনে যুদ্ধ থামিয়েছিলেন মোদীজি ঘরে ফিরেছিল বাংলা-সহ দেশের ২২৫০০ পড়়ুয়া: নাড্ডা UY ZEEMEDI4 BUREAL [II[8 আমি আবারীকরে যুদ্ধথামালাম৮,a picture taken from a newspaper with a caption of a man in a suit and tie
train0948.jpg,শীতে উষ্ণতা পাবার শীতে উষ্ণতা পাবার জন্য গরম কাপড় জন্য বিয়ে করা কনা লোকজন লোকজন Iabiln's meme,a man with a funny face and a funny face in hindi
train0949.jpg,যখন আপনি জানতে পারেন যে ফেসবুকে সবাই আপনার নাম নিয়ে খিল্ল্লি করছে @meme junctionবাংলা,there is a man laying on the floor with a cell phone
train0950.jpg,একসামহলে দেখাদোখ করার জন্য স্যার তোমার খাতার উপরে -১০ লিখে রাখে আর তুমি সাদা খাতা জমাদিয়ে আস {30,a close up of a person wearing a helmet and smiling
train0951.jpg,[চোোষা চোষ চোষা চোহ 4]|[|2]|!| চোচচোা রনষ] শীতকালে সবচেয়ে বড় শত্রু কি? চোষী ঘনঘন মুতধরা] চাষা চসl c্যuসগelirair [L4zre[Fs চাঙ [Lslk [[turlkel  s3 আজ থেঁকে কোম্পানি তোর আমি তৌর কর্মচারী,a picture taken from a tv show showing a man in a suit and tie
train0952.jpg,একবার কটকটা বোদ [ouunuuuulu একবার ঘুটঘুটে কালো মেঘ KEU AMARE BACHA বর্ষা তুমি এইভাবে মিসকলীদিশেন?,a picture of a couple of people with different expressions
train0953.jpg,পিসি সিপরেমের 'দুর্নীতির ফাইল' ঔরবছর হয়গেল নিয়ে আসছে এখনও এলোনাঃ ১০বৈখ্রহিয্গেল I:M[S এওএন যাহঃশ্লাৎআলমারিসমেত সবযচুরিহযগরেছ,arafed man in a suit and tie sitting in a field with a dog
train0954.jpg,যখন আব্বা এসংসসি এর রেজাল্ট জানতে পারে BIHIGLA 13 L_[_,arafed man being held by two men in front of a brick wall
train0955.jpg,Mountain dew তে এক চুমুক দেওয়ার পর* ভয- জয় Thik hai Bhai Ab Mainn চলল এলাম Chalta Hoon,a close up of a person with a hair brush in front of a mirror
train0956.jpg,একসামের খাতা বাসায় ফেরার সময় দেখতে চাওয়া খাতা বিক্রি করে আমার আম্মু আসা আমি Ayan,araffes woman pointing at a cat with a fork and knife
train0957.jpg,মানুষ কোলবালিশ নিয়ে ঘুমায় আমি বইনিয়ে ঘুমাই,a close up of a person writing a book with a fan in the background
train0958.jpg,আমি এলংগ্রার সয়ে Tangaila Sarcasশ এলংগরনল আমিও ক্যাডার পোলা,a couple of people standing in front of a glass door
train0959.jpg,IIII[B আমারকাছে বাংলোআছে  গাড়িআহে তোর কাছকী আছে?! পিসির অনুপ্রেরণা আড়ে পরিজন ডানআছে,a man in a suit and glasses standing next to another man
train0960.jpg,অনাসের কোন ললনার সাথে রিলেশনে যাওয়ার কয়েক দিন পর আমার বিরাহের আলাপ চলতাছে,there is a woman that is looking at her cell phone
train0961.jpg,সারা বছর নোংরামি aljbajltliiuuuiTlal M3 farlbaiviali baiffak গft FAREBAU; baiitrETfaliba fakiuarfaki baii fakinai faki রমজান মাসেংভণ্ডামি!,a close up of two pictures of a woman with a scarf on
train0962.jpg,@merne junction বাংলা তুযি তো আমারে টেনশন এ ফেলায় দিলে যিয়া,a cartoon picture of a man pointing at a picture of a tiger and a cow
train0964.jpg,OFB DAL |4! 444 0= 0441 0FF৩!;L ৩চF9 AE OFE-J4 ! 4 পাখি ড্রেস দেখছেন! OFF ০ OFFUAAA UFFIJETA OFF JAP OFE UAIIJ মেয়েদের প্রধান আকর্ষণ OFE EAf] শুধু একটাই সমস্যা আসলেএটা আনারকলির নকল!,a close up of a person with glasses and a mustache
train0965.jpg,"ABP Ananda 21m ধর্মঘটের প্রভাব, কার্যত ফাঁকা সব সরকারি অফিস #DAissue #Westbengal #Kolkata #TMC 503 মগনচ Tাগ[11 া=] বোকতো মবসভা িবাশ ডবন মাদ্যতকন a0p মাগানা= IEIII[S",a close up of a person standing in front of a crowd of people
train0966.jpg,"MBAES আনিশৌঘ্ই স্বচ্ছতালিকা প্রকশকরর THREE WWEEKS LRITER Ie8 পববযতনং| নং ১৪১৪ ঘেনচডিবদন মাযিস্য প38া60ম {3|""41{ ররম গি8র0388ন3838; 82{31034731 TET: টেট পাস তালিকায় মমতা ব্যানারজী) দিলীপ ঘোষ সহ একাধিক নেতার নাম! 'কাকতালীয়' সাফাই পর্ষদের {888 73081",a picture of a man in glasses and a man in a suit and tie
train0967.jpg,"Su!/ 10'_ বালাতো, বয়্মণ্ডন কাকে বাল? গ গুরু ভাই ম্ডা বরি উপর দিয়ে যেবয় প্রবাহিত হ্য় তাবই বযযঞ্জাবান",a close up of a baby crying in front of a blackboard
train0968.jpg,lockdown hairstyle Expectations: Reality: Halal memes Iong MY,a close up of two pictures of a man with a beard and a man with a mustache
train0969.jpg,Whenyou enter a কালো প্দা টাঙানো টং এর দোকান and see your father sitting Father* খ[ালয়] [B y0U*,a close up of a stuffed monkey with a child in the background
train0970.jpg,ইন্সটাগ্রামের নোটিফিকেশন* (LLE3 রোজা রাখা আমি* Oh shit!,there is a man that is sitting on a truck with a laptop
train0971.jpg,আমরা স্কুলে স্কুলে জয় হিন্দ বাহিনী গড়বোo {^& বন্ধ স্কুলে বাহিনী গড়া যায় না! তার জন্য আগে স্কুল খোলা দরকার / কুচুটে,a black and white photo of a man with glasses and a microphone
train0972.jpg,"wlNU|| জঁমি বিমান ,9$ ) পোকাসোদা",a close up of a man sitting on a bench with a small airplane
train0973.jpg,"লজ্জায় নয়, গর্বের সাথেই বলতে পারি #furluubunued_rruenrvd আজ পর্যন্ত কোনধরনের খেলায় বা কোনকিছুতে বাজি ধরিনি",a close up of a person with a beard and a hat
train0974.jpg,"WIUEIGII 0[[1 19097` [^{83 অনন্ত বলো দেখি, পায়জামার ফিতা কে EREIISH এ কি বলে? BITIL} বলে ম্যাডাম: KJলBBACHA TPaayiana মানে কি?! Tulningjusru;",a close up of a person sitting on a floor with a stick
train0975.jpg,চলে আয় বিনোদন পওয় গেঁছে,there is a man sitting in a car talking on a cell phone
train0976.jpg,8}?|8|[| BaiyB NBnBZ] ৫t 59 শাড়িটা কই থেকে কিনসেন?!,a close up of a person pointing a finger at a person with a funny face
train0977.jpg,বাজারের সবচেয়ে কমদামী গরু আমার আব্বু সii৬324~,arafi and a woman hugging on the street in a city
train0978.jpg,তৃণমূলের পঞ্চায়েত উপপ্রধান খুনে অগ্নিগর্ড রামপুরহাট গ্রামের একাধিক বাড়িতে আগুন মৃত ১০ bengaliabplive com IIILLS এনারা এখন শীতঘুমে ..,a poster with a picture of a woman speaking to a crowd
train0979.jpg,ভাই তুই একা না Halal বিনোদন _| [ | আমাদেরও অজুকরা শেষ হইলেইগ্যাস চলেআস],a cartoon picture of a group of people with faces and a caption
train0980.jpg,দিনে দুই কাপের বেশি চা খেয়ে ফেলা Exist *রাতের ঘুম আমিয় ডেকো না ফেরানো যাবেনী 01_1/ দ্গ৫:,arafed picture of a man with a hat and sunglasses singing into a microphone
train0981.jpg,He:তোমার নাম কি? me ঈশা Heতাইলে অনেকেই নিশ্চয়ই তোমাকে মশী ববে ডাকে Tedsna কি আশ্চর্য! আপনি জানলেন কিংকরে,a picture of a man and woman talking to each other
train0982.jpg,"[লu] 8ln8re 1E3 মতোলয ""মেয়েটি শপিং করতে চাইছে"" এইটা কোন পদ? বিপদ ! $ জুcin @un৮e",a close up of two pictures of a person in a suit and tie
train0983.jpg,"IKEUJ AMARE MARALA ১৪ই ফেব্রুয়ারী গার্লফ্রেন্ডরেেগোলাপদিমু ভাবসিলাম, কিন্তু দেখি গোলাপের অনেকাদাম Keu তাই ওয়াশিং পাউডার দিয়া দিসি; কারণ এতে আসে হাজারো গোলাপের সৌরভ!! tirelo ল[প4[3",a picture of a man in a hat and sunglasses with a microphone
train0984.jpg,MR420.BD আপনার এক্সরৌ রিপোর্টেপরেটের মাঝে এতগুলো চামচদেখাযোচ্ছেকেনঃ আপনিই তো বলেছিলেন প্রতিদিন দুই চামচ খেতে!,a picture of a man in glasses sitting down with a tv screen
