Image_name,Label,ocr_text,final_text
train0549.jpg,NonPolitical,সনিয়র 0 কিরে ২ ৩ টা জিএফ একসাথে কেমনে? জুনিয়র 9 olsuuslooubi৮o মনে করেন ভাই সবইকিপাল,
train0550.jpg,NonPolitical,মাদিবস নাভরসাথে ছবি আপলড দিযে উইশকরে EHLগLI]frns'  ফেসবুক্ ফ্রেন্ডলিস্টেমানাই,
train0551.jpg,Political,শুধু কেষ্টার মেয়ে নয়; ভাইও টেট ফেল করে চাকরি পেয়েছে ভাই আবার বিজেপির যুব নেতা  মশাই এ তো দেখছি বিজেমূল ভাই !?,
train0552.jpg,NonPolitical,যখন আপান একজন জভেন্টাস ফ্যান এবং তর্ক করতে গগয়ে বলেন আমাদের ১৩ টা ৩৫ তছে,
train0553.jpg,Political,দিদির দূত দ[8 দিদির ভূত্,
train0554.jpg,NonPolitical,দোস্ত আজআমি Discovery চ্যানেলে একটা ২২ইঞ্চি লম্বা সাপ দেখছিতুই দেখচছ? ]I/LAICIIAJIIRI) ইস একটুর জন্য দেখতে পাইনাই কারণ আমাদের টিভি ২১ ইঞ্চি তাই!!! কেন???,
train0555.jpg,NonPolitical,আমিঃ ওষুধ কিনতে আসছি সেনাবাহিনীঃকোন ওষুধ? আমিঃ সিভিট UURSLUIL 8Y00,
train0556.jpg,Political,"Anubrata Mondal wveight জেলে শুকিয়ে কাঠ' অনুব্রত ওজন কমল প্রায় ১০ কেজি! Anubrura Llundul LnrCsI Nlents 4!41[[(53([[4[3053[ [[7 সংশোধনাগারই ঠিকানা অনুব্রত সশের সেখালেছ দিল কাটতে বরীরভূমের এট দগ1ণ নেতার 17![= 2[""৫3, ডোল যাপন ৩ 73|[4][[44[1[[54 অনুব্রত বণ14| বইণ বিশরিত জননেত্রী বন্দ্যে বেলা IEIILLS আহা গো! সোনা আমার খুব কষ্ট হচ্ছে বলো?",
train0557.jpg,NonPolitical,I[IILEIOI আমরা কি দুজন ভালো বন্ধু হয়ে থাকতে পারি না?,
train0558.jpg,NonPolitical,clatoleaguenea brealhs elalarclotbVl: WUPANI পন্য্ট ক ঢুঁই কি মানুষ?,
train0559.jpg,Political,TEIIES দলের সকলজনপ্রতিনিধিদের এইব্যয়ামটিঅবশাইপ্রকটিস করতেহরে,
train0560.jpg,NonPolitical,ভূমিকম্প হইসে! IKEU AMARE MAIRAIL_A তুমি স্ট্যাটাস না দিলে জানতামই না!,
train0561.jpg,NonPolitical,ভাট আপনি একা নী _|  [ [ _| @SRIJON অমিরাশ আর্জে্টিনী কৌ৩ষ্টীর উয়ালী জীসি পড়েঘীষ্ঠ খেলত দেখার আপক্ষয় আিছি,
train0562.jpg,NonPolitical,'তৌমাকে ছাড়া বাঁচবোনী' বলা এক্সস ব্রেকাপের ৬ মাস পরেও ওকে বেঁচে থাকতে দেখা আমি,
train0563.jpg,NonPolitical,ব্ো[াএছ[চচোছয়া চোষা CোনIRIEIIECIEIHIEIEIEGDIL ভাইকেনডম লাগানোর পরেও আমীর বউ প্রেগন্যান্টতিয় গেছে চৌর্ষ কনডম কিভাবে পড়েছিলি? সম[চছ চোমা} গডচ গমাংচোাচো8া নুনুতোযতটা ঢোকার ততটা ঢুকিয়ে বাকিটা কেটৌ ফেলি,
train0564.jpg,Political,"88 কেবল কষ্টুদাসের] ৪পি্যিঃ (ো8 ""@ো]] ^[ JE বেচতখালি হাঁসের ডিমআঁর ক্র তিক্সিচু",
train0565.jpg,Political,ABP Ananda Ir জগন্নাথ দর্শলে আর যেতে হবে না পুরী; দিঘায় হবে জগন্নাথ মন্দির) ঘোষণা মমতার #mamatabanerjee #jagannathtemple #digha 3711443][ গগ৫ s িকাব 4818325 IEHIS আমরকিঐমন্দিরের সামন ধণায় বসরোঃ,
train0566.jpg,NonPolitical,Eib_khushl lagB IEFBBUEEBBB) স্যার বিআরটিসি বাসে এখন ফ্রি IIIও]এর মানে বুজল দয়া |_!1:1:1- এের মানে বাংলাদেশ ডিজিটাল হচ্ছে কি স্যার?,
train0567.jpg,NonPolitical,"TIEV গRৎ IWHAT ]ট FUCHIEE তোমার সা্থেরাতেকথানী বললে আমার ঘুনইহয়নী TUV; I০""T এইতুমি আমাকে আর আগের আরে FIFAIWE দেখতেছি মতফনদও না ক্যান? পরে ফোন দাও তো}",
train0568.jpg,Political,বাংলাদেশের বিরুদ্ধে লড়ুতে প্রস্তুতমিয়ানমারা 3T[!! নিজেরা লড়াই কইরা কূল পাইনা ['4! আইছেলড়াইকরবার!,
train0569.jpg,Political,রয়়্যাল বেহল টাইগার অনুব্রত মগুল! মন্তবা অভিলেতা বিধায়ক মোহমের IE[8 কেমন বাঘ যার ঠিকানা তিহার জেল!?,
train0570.jpg,Political,যখন আপনারা উভয়েই কোরোণা ভাইরাসে আক্রান্ত রোগীদের কথা লুকিয়ে রাখা-র চেষ্টা করেন  4{ P0,
train0571.jpg,Political,সারাবিশ্ব এখন উনার দিকে তাকিয়ে] (mages 40)115743]0,
train0572.jpg,NonPolitical,দোস্ত আমার বিলাই ডা নিজের নাম-কইতে পারে ! হাঁচীনি? তোের বিলাইয়ের নাম কি? Lilce u5 0০] Iuceaoot comiAbbuBlukormu মিয়াও ০90,
train0573.jpg,NonPolitical,সেমিস্টারেরশুরুতেভাবছিলাম পাশ | কিন্তু শপাইলাম বাশ,
train0574.jpg,NonPolitical,বাথরুমে একটা তেলাপোকা দেখলাম তেলাপোকাটা সাদা],
train0575.jpg,Political,"স্যার, আজ সমাবেশ থেকে পিসি হুমকি দিলেন 26g জিভ টেনে ছিঁড়ে নেওয়ার এবার বোঝা গেল জগবন্ধু সৌগতর কুকথার অনুপ্রেরণা কেৎ",
train0576.jpg,Political,"]প্রতিদিন KMC Election: শান্তিতে ভোট দিয়েছে মানুষ, আমি খুশি , ভোট দিতে গিয়ে বললেন মমতী বন্দ্যোপাধ্যীয় IIII[$ ত্রিপুরার পঞ্চায়েত ভোটও মানুষ শান্তিতে দিয়েছিল, আমিও খুব খুশি হয়েছিলাম",
train0577.jpg,NonPolitical,মিথ্যাবললিক্যানো আমায়? বাথরুমে ওটা স্যাম্পুছিল না!! OVODPO MEMES আপনি কীকিবে {বুঝলেন ওটাস্যাম্পুছিলনয?? (8013 @0 মাথায় মেখেছিলামকোন ফ্যানাহৈয়নিরঢ্যামনা],
train0578.jpg,Political,[[:& 44[81[021 7 6b[ 44111{4444 ABP Ananda 1h ; ৫ চপ ভেজে ও ঝালমুড়ি বিক্রি করে বিক্ষোভ প্রদর্শন গ্রুপ ডি চাকরিপ্রার্থীদের . এরা চাকরিপ্রাথীন্য়; এরসিপিড্েরএজেন্টঃ ? ?,
train0579.jpg,NonPolitical,এশিয়া কাপে বিরাট কোহলি নেই ডিকে আছে,
train0580.jpg,NonPolitical,OR[ Bacfra Keu amar Hcha 15 Keu airare Hacha _ Keu amar %Bacha Keu amare Baeha Keu কলোম্বিয়া কৈেলাম বিয়া দ৫৬6 53Br;rl,
train0581.jpg,Political,র়ষ্ট্র জনগন,
train0582.jpg,NonPolitical,"এই রিক্সা,যাবা? যাবেন? ক্যারে চিল্লাস বাসারুণঠিকানা বাসায়ী লেন] ক্যারে চিল্লাস আমার বাসার ঠিকানা আপনাকে ক্যানো বলব . ""&$%*##  3&",
train0583.jpg,NonPolitical,"B0 হাতে ব্যাথা নিয়েও এত ছয় মারিস কীংকরে? 40 0 1""{1 ৩[| 4!) Luxczzi 0 ) g|৮r SIRAr 'PIPES ROYAL SrAc VUI৬ WRO কালতের ছয় মারা দেঞখ ও9মাথায় উঠে গেছিল আিমার SENCO",
train0584.jpg,NonPolitical,এনলগ যুগের মেয়েরা ব্রেকআপের পরী গীয় kopa] sa/18U যেও না সাথী ডিজটীল যুগের মেয়েরা ব্রেকআপেরপর গ]য় kopa savlsu চলে গেছো_তাতে কি নতুন একটা পেয়েছি তোমার চেয়ে আরও ধনী,
train0585.jpg,NonPolitical,"আগে প্রতি ম্যাচে ১,৩,২ রান করতাম KEU AMARE IMAIRAILL_A কিন্তুআজকে একসাথে ১৩২ রান করে ফেললাম oMove Moirala",
train0586.jpg,Political,দিদির দূতহয়ে গ্রামে গ্রামে দ]3M[3$ আমর]পপৌঁছে গেটি না যাওয়াইউচিতছিল; এবার ঘাড় ধাক্কা খিশ:,
train0587.jpg,NonPolitical,AHMVAIEIDIAন: শুনলীম তুই নীকি আমেরিকা যাবি? FAIII3AEEHE হী উচ্চতর শিক্ষার জন্য যীবো FAILSAILL উচ্চতর শিক্ষার জন্য আমেরিকী যীওয়ীর কি দরকার বীড়ির ছাদে যাইয়ী পড,
train0588.jpg,NonPolitical,পরীক্ষায় ফেল করার পর KEUAMARE MAIRAIL_A মেয়েরা ছেলেরা 9[49|*8,
train0589.jpg,Political,এলেক্সা; এই যেএতো দুর্নীতি তার সিংহডাগ টাকা কার কাছে জমা? IILII[S কা কু কু কু কু কু ত,
train0590.jpg,NonPolitical,ডিপ্রেশনে থাকার কারণে যখন আমার আচরণ অন্যরকম হয়ে যায় আমার বন্ধুরাঃ রোহান অভিনয়টা বাদ দেেনর,
train0592.jpg,Political,পোস্ট করেছে sibsankar745 Posted on : ShareChat প্রেট্রোল_ ডিজেলের দাম বৃদ্ধি রাজ্যের মানুষ অসহায় কেনো দিদি আপনিতো লিটার পিছু' ৩০ টাকা কামান তাহলে ওটী রাজ্যের কথা ভেবে ছেড়ে দিন? চুপ কর সাধারন মানুষ জানলে আর মিথ্যা প্রচার কোরে মানুষকে বোকা বানাতে পারবো না #রাজনৈতিক_ট্রল FErICs Google Play,
train0593.jpg,Political,Meanwhileln AParallelUniverse (Bengali) আরে পার্থ'দা চাপ নিও না! আমাকেও দল থেকে পিসি বহিষ্কার করেছিল ! তারপর আবার বুকে টেনে নিয়েছে ! এগুলো মাঝে মধ্যে করতে হয় ..,
train0594.jpg,Political,[88 চাপাবাজ S4IএKAL CON যুদ্ধে না জড়াতে যুক্তরাষ্ট্র ও ইরানের প্রতি আহ্বান কাঁদেরের [১৪ চlগ একমত্রকাদের ভাইয়ের কথা চিন্তাকর] চুপ আছি] নাইলে করেইউডাইয়া দিতাম},
train0595.jpg,Political,গোঁ কদিনী ঘবভ লোকজ্ন্য আমাদেন িমাচে কেদ? সরাই এপ্দ ঢিরনট আর গাড়ি নিয়ে পডেঢে আমাদয ঢাহাব শাডর দেগা মল পেছে [IEII[S,
train0596.jpg,NonPolitical,এই তুমি আর PUBG খেলবানা কেন? কারন গেমের ভিতরেও তমিরিনার মারা গেলে আমি সহ্য করতে ১৪ বসন্ত পার করা নিব্বিঃ,
train0597.jpg,NonPolitical,"দেশী পিচ্চিদের অবস্থা, যখন বলে [BAHC_!| ঢ ""!গ6} [ I3ARICIEE আপনার মোবাইলে গেমস আছে?",
train0598.jpg,Political,ABP Ananda আসলে প্রজাপতি তুবিতে দেব ভাল জভিলয় করলেও মিঠুল পারেননি বিষ্ফোরক প্রতিক্রিয়া কৃগাল ঘোষের Fkunalghush #prajapati #mitnunchakraboty #dev IEMES চোর চোট্টারাও আজকাল সিনেমা বিশেষজ্ঞ হয়ে যাচ্ছে!,
train0599.jpg,Political,চিচুটে 4য^4[&] 'মোদীর মাথা খারাপ হয়ে গেছে' মেঘালয়ের রাজ্যপলকে বলেছেন অমিত গহ? নামেই বন্ধু পেছনে আমাকে খিস্তি করে,
train0600.jpg,Political,ছোট্টো শিশুর জামা- কাপড় থেকে শুরু করে পায়ের জুতোটা পর্যন্ত IIEILES আমরা কিনে দিই' মমতা ব্যানার্জি বাবা! 9e] হারিসটবলতে ডুলে গিয়েছেন 44613137181651 ০euulesreuluttertn,
train0601.jpg,NonPolitical,বিশ্বাস কর দোস্ত তের পুশকির নিচোকলম আঁমি রাখি নাই,
train0602.jpg,NonPolitical,তুমি আমাকে বিয়ের পরও এতটীভালোবাসবে? চেল্াস ক্যূাচ 33 4139] '২|৫৫` তোমার Husband রাজিথকলে আমারকোনোসপত্তিেইও!,
train0603.jpg,NonPolitical,মামা মোবাইলে খেলা দেখমু কিভাবে TROLL HUT মোবাইলের ক্যামেরা 011 করে টিভির সামনে ধরে রাখ Ihltrolllin,
train0604.jpg,NonPolitical,বাসায় একা থাকলে যা করবো ভাবি EAIIULI  =R আসলে যা করি,
train0605.jpg,Political,ব্ানাল াসেন্র সাম বড়বে ৫ে টাকা TEaE B EJদটi ঢযেব | উধ্বমৃশী দ্বলীনি শামাব গাসেন দাম বাড়াছর ৫০ ঢাকা ৬{ [I[3|[8 আরো ব্তাভকট মেঁটাদীকেই যেবখা ইঁট খেতে হয় খাবো; কিন্তু,
train0606.jpg,NonPolitical,মেঘ দেখে কেউ করিস নে ভয় পl৫[& [KEU AMARE [MAIRALA আরালেতার সূর্য হাসে পরীক্ষা শুনে কেউ করিস নে ভয় [Matralo : ৫la0!8 00 আরালে তার হরতাল হাসে,
train0607.jpg,NonPolitical,"T??ুN] লাজে মরি, আমি লাজে মরি maikBE SSs ও বেবী,তুমি এত কেন পাও লজ্জ্বা? কাছে আসো,ভালবাসো চল তুমি আমি করি আজ মজ্জা",
train0608.jpg,NonPolitical,সকল বোর্ডের গড় পাশের হার ৯৩৫৮% রিক্সা বিক্রেতা *মিষ্টির দোকানদার Tanmoy ব্যবসায় লাল বাত্তি ব্যবসায় সবুজবাত্তি,
train0609.jpg,Political,প্রতিদিন] Sangbad Pratidin 1 hr নেতাজি সম্পর্কিত সমস্ত ফাইল প্রকাশ্যে আনা হবে' আশ্বাস প্রধানমন্ত্রীর | #NetajiSubhasChandraBose #SangbadPratidin কবে ফাহল প্রকাশ করবে কিছু বললো? না! ২০১৪-এর আগে থেকেই এই ঢপ দিয়ে যাচ্ছে কুঢুটে Il3MI,
train0610.jpg,NonPolitical,পোলার বিয়া দিবা খরচের হিসাব করছো FALEBIU; দেনমোহর ৫ লক্ষ গহন৩ লক্ষ অন্যান্য ২ লক্ষ টাকা মোট ১০ লক্ষ টাকা! ধুর পোলারে কইছি পালায় বিয়া কর BAU: কাজী৩ হাজার টাকা সাক্ষী ১ হাজার অন্যান্য ২ হাজার মোট ৬ হাজার টাকায় কারবার শেষ! FAEL BAU;,
train0611.jpg,NonPolitical,মা: ছাদ থেকে সব কাপড় নিয়ে আয় আমি: [3s,
train0612.jpg,NonPolitical,"আমিঃ বউ, রাস্তায় অনেক পানি আসতে দেরী হবে বউঃ আজকে শুটকি ভতা করছি ! আমিঃ শুটকি গুটকি ভর্তা গুটকি ভত ERRCLI TEIL",
train0613.jpg,Political,ওখানে হবে?! পঞ্চায়েত ভোটর আগে সাকাসহবে,
train0614.jpg,NonPolitical,"*স্টুডেন্টস এইচএসসি শেষ 7 & ম্ব # < Y = 8 4 ০ <%8; 7,<.1 <> <  4  54 =:=[ suprems <> 3 *স্টুডেন্টস অ্যাডমিশন টেস্ট #MyluckingMemes",
train0615.jpg,Political,"4[115[1141[[[0[[ 2ষEস[ মা মরা মেয়ে সুকন্যা, গ্রেফতার কি খুব মানবিক হল, প্রশ্ন তুলল তৃণমূল Hpr 26, 2023 4p' 26, 2023",
train0616.jpg,Political,রাইস মিলের মধ্যে বিলাসবহুল গাড়ি! হাইলি সাসপিসিআস! পার্থ যেমন টাকা লুকানোর জন্য ফ্ল্যাট কিনেছে কেষ্টাও তেমন গাড়ি লুকানোর জন্য রাইস মিল কিনেছে,
train0617.jpg,NonPolitical,আমিঃচাচা আইসক্রিম কতো করে দোকানদারঃ কোনটা? আমিঃ ১০ টাকার টা লে দৌকনদার *লে আমি,
train0618.jpg,NonPolitical,Fresher Second semester nibba ঢmanUো [গদণ্ আমারেস্যারী ডাকবা,
train0620.jpg,Political,"স্যার, কেষ্টার মেয়ে টেটে পাশ করেনি তাহলে চাকরিটা কি করে পেল!? 3৫0 সুকন্যা সমৃদ্ধি যোজনায় কোটী ছিল",
train0621.jpg,NonPolitical,পঃ এন তুমি সাঁতাব বাটতে পারো} B৮ঃ না; পারি না NMpi 70@00 GF: ছি ছিছি একটা কুত্তা ও তোসাঁতার পারে! BFঃ জান তুমি সাঁতার পারো MOF GFঃ হ্যাঁ পোরি BEঃ তাইলে .তোমার আর কুত্তার মধ্যে তোো কোনো পার্থক্যইনাই 00,
train0622.jpg,Political,Snaronreame Ej দূর্গা পূজো কুছুটে IEL][58 SrEtnn tzien বালিশ,
train0623.jpg,Political,পোস্ট করেছে @sibsankar745 Posted on : ShareChat পশ্চিমবঙ্গ যেদিন পদ্মফুলের মর্ম বুঝবে সেদিন আবার বাঙালি বিশ্বকে পথ দেখাবে #রাজনৈতিক_ট্রল ঠিক বলছিতো CEL Cs Google Pla},
train0624.jpg,NonPolitical,রাতরে* বারোটার সময় টিভি অন করা বিদ্যমানঃ @ Bengali_thug_life তৈের কিনূঢ্র ছোটঃ,
train0625.jpg,NonPolitical,সিংগারা | really respect that NUFANI সিংগারা with বাদায Sup dickwadl,
train0626.jpg,NonPolitical,চরাস 3{ দER বলোতো ধৈর্যবান কারা? আকাইম্মা ঘারা ২জি দিয়; জিরির মুভিডাউনলোড করে,
train0627.jpg,Political,"সরকারি অনুষ্ঠানে আমাকে ডেকে এনে ""জয় শ্রী রাম"" স্লোগান তুলে আমাকে অপমান করা হয়েছে] আমি এর প্রতিবাদে কোনো বক্তৃতা দেবো না সআমরা সবাইঅযোধ্যায় রাম মন্দির গড়তে টাকা দেরো"" তিৃণমূল",
train0628.jpg,NonPolitical,কোভড-১৯ এর সাথে দেখা হওয়ার পর সাইক্লোন আঙ্ফানঃ @riaz কোভিড-১৯ আ্স্ান আমরা আমরাই তৌ,
train0629.jpg,NonPolitical,আম্মু : তোের বয়সের সবাই টিউশানি করায়া টাকা কাযায় আর তুই এখনো বাপের উপরে চলস; লজ্জা করেনা ? আমি [PANII শহগও লজ্জা? হেইডাতেও প্রিজারভেটিভ দেওয়া আছে,
train0630.jpg,Political,"721 7640 ANANDABAZARCOM বানারহাটে পঞ্চায়েত সমিতির তৃণমূল সভাপতি নির্বাচনে সমর্থন বিজেপি-র কুঁচুটে ৬)[8 আমি তো আগেই বলে দিয়েছি, ভারতীয়় জনতা পার্টি মানেই তৃণমূল",
train0631.jpg,NonPolitical,সদের শপিং করতে নিউমাকেট যা্টি 6,
train0632.jpg,NonPolitical,যখন কেউ বলে তোমার ভূড়ি বেড়ে গেছে PANELATEE_[,
train0633.jpg,NonPolitical,প্রসঙ্গ যখনসত্যিকারের সুপারহিরাোর Batd]৫ilnn3 বীরমুক্তিযোদ্ধারাইঅিন্যতম,
train0634.jpg,NonPolitical,বিজ্ঞানীরা মঙ্গলগ্রহে পানি খুজে পেলো PIN@LAIFEL আর আমি এখনো গোরলফ্রেন্ড খুজে পেলাম না,
train0635.jpg,Political,খানকির ছেলে দ্যাখি নি কিন্তু এই মাদারচোদ কে দেখেছি,
train0636.jpg,NonPolitical,সুখের সন্ধানষ আমার পরানঙ্গঃ সুখ্মা পাওয়াঙঃ আিমি @!940%[ @Achintya চায়শেঃ যাহা,
train0637.jpg,Political,"সারাদিন এতো ঝামেলা, মারপিট, ছাপ্পা চললো! অথচ নির্বাচন কমিশনকে রাস্তায় দেখলাম না!? নির্বাচন কমিশন তো আজকে ""ওয়ার্ক ফ্রম হোম"" ছিল",
train0638.jpg,NonPolitical,MajuMder Shahel প্রথনে বৃহস্পতিবার; তারপর রবি বার এরপর সোমবারও হরতাল ৬1l faltl bঘji [7[[|[;1[র[[1[[[|] আবেগ আরেগ] আরেগৌ কাইন্দালাইছি,
train0639.jpg,NonPolitical,আমদেরমনহয় বিয়ে হবে না আমার বাড়ীতে সবাই এই সম্পর্ক মেনে নেবেনা? FALEBAU; ক্যানো! তোমার বাড়ীতে কে কে আছে! আিমার ব্উ আর দুই সন্তান FAIEBAUi,
train0640.jpg,NonPolitical,"4স""ম্ছভ বেরহলটইচাকরি বেতনতহাজারটাকা ZE-g901",
train0641.jpg,Political,সময় Arpita Mukherjee ED Case: বিপুল টাকার হদিশ? অপিতার বেলঘরিয়ার ফ্ল্যাটে আনা হল টাকা গোনার মৌশিন মনে রাখবেন যা টাকা ধরা পড়ছে সেটা কিন্তু ২৫% ৭৫% কোথায় আছে সেটা আপনারা জানেন . ফড়টে []3'[$,
train0642.jpg,NonPolitical,Koski Momin রিলেশন থাকলে যেমনটা থাকি] [O83ঃ BO[8 E70E180] ব্রেকআপ হইলে যেমনটা থাকি!,
train0643.jpg,NonPolitical,এই দুনিয়াতে এত প্রাণী বিলীন হয TIIE TRoLL মশা ডি বিলীন হয় না ক্যারে?,
train0644.jpg,NonPolitical,সেই মুছরত যখন একসাথে দুই তিনটা প্রেম করে আর ভ্যালেন্টাইন্স ডে তে সবার সাথে ডেট থাকে কিনপ্তু কার সাথে যাবে বুঝতে পারে না আজ ধরী পডরই যডবী ওয়ড়ী একজ্নর সথ গেেলেো অন্যজন কেঁটেযাবে,
train0645.jpg,Political,"KMC Election 2021: অচেনা 'ঐক্য' বড়তলায়) থানীর সামনে একসঙ্গে অবরোধে বিজেপি, সিপিএম; কংগ্রেস Bv নিজস্ব সংবাদদাতা I Deceuber Z021 al13 19 স্রচন্দবাদার পত্রিক অনলাইন [[M[& অবাধ ও শান্তিপূর্ণ ভোট হচ্ছে আর সিপেম, কংগ্রেস, বিজেপি জোট করে কুৎসা করছে_ ওরে বোকাদাদা; ওটী অবাধ সন্ত্রাসপূর্ণ হবে .",
train0646.jpg,NonPolitical,সাবমেরিন ক্যাবল বালু তোলার যন্ত্র MENECOUD বালু,
train0647.jpg,NonPolitical,"বয়ফ্রেন্ড গরলফ্রেন্ডক বলছে; তোমার চোখে আমি পুরো পৃথিবী দেখতে পাই পশদিয়ে এক লোকহেঁটেঘাচ্ছিলো]] বললো; [Bangla jokes & funny pictures @ভাই দেখেন তোফার্মগেটে জ্যিমিআছে নাকি?""",
train0648.jpg,NonPolitical,যখন কোনো মেয়ে ভালো বিরিয়ানি রান্না করতে পারে: Esrat_jchan আম্মু এই যেওকেআমার লাগবে,
train0649.jpg,NonPolitical,চাঁদ চাঁদ দেখা করমিটি,
train0650.jpg,Political,"রান্নার গ্যাস, সর্ষের তেল, সব্জি থেকে ফল সব জিনিসের দাম আগুন টমেটো তো দুদিন পরে সোনার দোকানে বিক্রি হবে. ঘু৫ট 77[3|/3{ বললাম তো তোমাকে মোদীজি সব ঠিক করে দেবেন! আচ্ছে দিন ঠিক আসবে .",
train0651.jpg,Political,জাতীয় পাঠ্য বইয়ে সৃজনশীলতা আনতে গিয়ে নাস্তিকতা ঢুকিয়ে দেওয়ার পর! আওয়ামিলীগ t০ জনগণঃ- আপনে আমাদের যতটা খারাপ ভাবেন আমরা কিন্তু অতটা খারাপ না,
train0652.jpg,Political,TMC expels Kuntal-Shantanu: নিয়োগ কেলেঙ্কারিতে গ্রেফতার কুন্তল-শান্তনুকে বহিষ্কার তৃণমূলের Soumy ও Saha Mar 14 2023 | 3 33 PI [EII[8| চাপ নিস না;আমিও বহিঃস্কৃত হয়ে ওনার অনুূপ্রেরণয় আবার কামব্যাক করেছি] তোরাওকরবি,
train0653.jpg,NonPolitical,syllabus left HELLMEME Days left forexam,
train0654.jpg,NonPolitical,"ক্লাসে যারাযারি করার পর, ছুটির পরে যখন আযার সব বন্ধুরা মিলে তাকে রাস্তায় একা পাই] ৩IIIUE @Halal MeMes utmmmuhilartuim এট্টি] ঠে? MotionRok ড] ]|&",
train0655.jpg,NonPolitical,IKEUAMAREIMAIRALA 0INCE 180 প8 ক্লাস ক্যাপ্টেন 78[[0! পরীক্ষায় কাউকে দেখায়না; কোরো দেখেওনা AMAI [ICEUT মনোযোগী ছাত্র টিচারদের মনেরামতো ছাত্র স্কুলের মাস্তান স্কুলেরসব মেয়েরাতUS  ক্লাসে খুর একটা দেখা যায় না,
train0656.jpg,Political,Mahatab Hossain 3d ঢাবিতে ছাত্রলীগ ও ছাএলীগের মধ্যে সংঘর্ষ 879 (confused unga bunga),
train0657.jpg,Political,&411![ ছাত্রলীগের দেশপরেন মূলক ১০টি কাড],
train0658.jpg,NonPolitical,পারবো না হতে আমি রোমিও 2.0 Meme অভদ্র,
train0659.jpg,NonPolitical,"ভাই বইন থামেন ! ""E0 দ৮O ANGIA TROLLBI LA [ BAHICLA TP 3ANGLA ঈদে রেস্টুরেন্টোনা খাইয়া বাসায় আম্মার রান্না খাবার খান সব রেস্টুরেন্টেই এখন বাসিখাবার দিবে [iIAIIনITII]lB",
train0660.jpg,NonPolitical,*enters shop* Ammu 4 এই ড্রেস-টার দাম কত? Shopkeeper 9 একদাম 3500 টাকা Ammu 4 500 দিবেন? Me ^ মিম%গ ৫LE| |39,
train0661.jpg,Political,একটা প্রশ্ন ছিলে: মশাটাকী বেচে আছে?,
train0662.jpg,NonPolitical,ব্রাজিল এবং আর্জেন্টিনার সমর্থকরী OFEIRAf TIEE 944A UচE AAA UFE JAAA UFFJAAA UEE JA4A UEEAAA QFE JA9A নিজের দল জেতার থেকে  [ OIEEJAA OFE BAII অন্য দলের হারের জন্য বেশি দেয়া করে!,
train0663.jpg,NonPolitical,Bi!B NBIBE] গোসল করে ঘর থেকে বের হইসি ! ঘামে শরীর ভিজে গেসে |,
train0664.jpg,NonPolitical,বেগমসাহেব কাজের বুয়া বাথরুম ধুষয়ে ঘর মুছেদে আজকেনদিবস,
train0665.jpg,NonPolitical,সাবওয়ে সাফার খেলতেছি ঘ ; ERIE,
train0666.jpg,NonPolitical,মুখে সিগারেট নিয়ে মেয়েদের ইমপ্রেস করার সময় fbcon /uradhuraaa fb cumn/uradhuaaa URADHURA TROLL নিজেকে যেরকম দেখতে আসলে যেরকম দেখতে লাগছে ভাবি লাগে,
train0667.jpg,NonPolitical,Watching all of my Friends playing Ludo Star ! Me: $ @ ] 684 শভMন @েপা্টে হেক এখদ থেঁকে আমাকে বের হতেই হবে,
train0668.jpg,NonPolitical,"এেইী পৃথিরীতেমাত্রeসb ছেলেরাইবুেদধিমান UEHIHUIOSI আরবাকিদের গরল ফে্রেন্ডআছে] ""8/y4 43012372",
train0669.jpg,NonPolitical,অনেক খোজাখুজি করেও নিজের ফোন খুজে না পাওয়ায় কাঁদতে থাকা বন্ধু এরোপ্লেন মুডে থাকলে ফোন উড়ে কিনা সেটা দেখার জন্য ৬ তলা থেকে তীর ফোন ফেলে দেওয়া আমি,
train0670.jpg,Political,কোথায় আছো তুমি? এযান লোকজন্্ডিএ-র জনা চেঁচাচ্ছে;চাকরির জনা চেঁচাচ্ছে মুখ্যমন্ত্রীকে; তার ডাইপোকে চোর বলছে  [EILES ওয়েলকাাম টুওযেস্টবেনল,
train0671.jpg,Political,জীবনানন্দ্রদশপুরলিয়ার কথা ডেবেই রূপসীবাোংলা লেখেন [[;[[$ এইতটআচিওজনতঙনঃ,
train0672.jpg,NonPolitical,জানিস আজএকটা মেয়মকেপ্রপোজ করোছ MasRur বলছিস কিরে তার পর কিহল? G}!| ELII আলহামদুলিল্লাহ আমারআরেকটা বোন বেড়ে গেল,
train0673.jpg,NonPolitical,প্রসঙ্গ যখন অপরিসীম গুরুত্বের উদ্দীপকের গুরুজত্ব অপরিসীম পোসষ্টিং তখন নামাজই সেরা,
train0674.jpg,NonPolitical,রেস্টুরেন্টে একদিন খেয়ে বারবার ফেসবুকে ছবি আপলোড করার পরেঃ @Hulul lMeMes কোটিপতির পোলা আমি কোটিপতির পোলী,
train0675.jpg,Political,WIEEBA] চয়দিনধরে অবরোধ করতেছেন আরীকতো?? এবার একটুথামেন !! আপনি অেছয়বছর ধুরোরাজত্ব কুরতেছেন এইবারআপনে একটু থামবেন !,
train0676.jpg,Political,"ঢুঢো IEM[8 মোদীজি; আমি এদিকে না, ঠিক আসছে নাo পারফেক্ট",
